id	name
189486at40674	NME2
80748at40674	RMI1
175384at40674	SNAP29
93977at40674	NPAS3
5152at40674	PSME4
89041at40674	WRAP53
8110at40674	MYOM1
27162at40674	MN1
109993at40674	CBWD2
199190at40674	HBEGF
92198at40674	WHAMM
140431at40674	AMER2
88647at40674	WDR41
148608at40674	OR4C6
54837at40674	PRPF4B
164214at40674	IFNGR1
140382at40674	OAS1
187403at40674	ACP1
116331at40674	HRG
33724at40674	URG4
124163at40674	ATP1B4
102445at40674	SCCPDH
14911at40674	DDB1
31842at40674	LOC102724159
74039at40674	DDX52
174072at40674	FAHD1
84312at40674	DCTN4
187541at40674	FBXO48
180006at40674	AZU1
160896at40674	STX4
105976at40674	BMP10
100387at40674	OLA1
177995at40674	ARL9
50326at40674	ABCB7
146913at40674	DHRS1
207766at40674	GADD45GIP1
69894at40674	RCBTB2
166988at40674	KCNRG
202458at40674	OSM
156636at40674	TFG
197450at40674	CCDC43
31957at40674	CAPN3
202432at40674	MCRIP2
60543at40674	IL17RA
132252at40674	LDHC
45842at40674	ACSL1
195734at40674	CARHSP1
91629at40674	MATK
15130at40674	NCAPD3
25757at40674	ZNF335
166852at40674	DMRT1
91267at40674	MON1B
212547at40674	ERICH4
132258at40674	MOGAT1
33995at40674	ADGRG2
197353at40674	FABP2
109501at40674	GALT
170587at40674	IL22RA2
176303at40674	PRR19
194727at40674	FAM96A
108866at40674	GCM1
88460at40674	SERPIND1
207108at40674	C1orf212
67049at40674	OLFML2A
138618at40674	ZNF330
109767at40674	CSNK1G2
155318at40674	UQCRFS1
179514at40674	EFNA5
156225at40674	ARF3
78323at40674	LOC107987248
134379at40674	OR3A1
155268at40674	MANEAL
13857at40674	UACA
157734at40674	GPR33
108187at40674	KLHDC1
55370at40674	PLCD3
188465at40674	RNF4
130293at40674	TULP1
123100at40674	CAB39
14790at40674	UHRF1BP1
5501at40674	BRWD1
44916at40674	MLH1
161638at40674	MTIF3
202740at40674	HEL111
17072at40674	ANKRD52
98216at40674	VSIG10
137128at40674	ANXA13
124029at40674	NMUR1
134507at40674	AMH
19229at40674	ADGRG6
154076at40674	VTA1
181248at40674	MMAB
201089at40674	ERICH1
98160at40674	PPP2R5E
129510at40674	FAM169B
199583at40674	MED31
139963at40674	PRSS35
36528at40674	KCNQ3
139284at40674	OR51V1
128109at40674	AGTR1
169872at40674	TFAP4
54599at40674	CRNKL1
53040at40674	CCDC39
194880at40674	ALOX5AP
181180at40674	RASL11B
14106at40674	TNRC6C
51157at40674	MTA1
45922at40674	KLHDC7A
41455at40674	DTHD1
164843at40674	NKX2-2
113390at40674	LTV1
150978at40674	ISG20L2
13168at40674	ASTN1
54076at40674	AK7
125825at40674	HCGV
138730at40674	ERICH2
108380at40674	ACAT2
207232at40674	TMEM141
97974at40674	ZNF419
49757at40674	FHDC1
65705at40674	SAFB
104000at40674	KDM4E
118819at40674	KLHDC9
136297at40674	UBXN2B
200867at40674	ARPP19
190687at40674	RNF223
158231at40674	ZFPL1
1327at40674	LYST
183082at40674	BCL2L11
158479at40674	SAT2
57580at40674	MYNN
167599at40674	INO80B
205288at40674	RNASEK
19506at40674	ZSWIM4
183531at40674	RABAC1
48174at40674	SCIN
26850at40674	ROR1
33382at40674	HSPH1
196521at40674	NOL7
112817at40674	FAM221B
190114at40674	GREM2
42553at40674	ZBTB49
158759at40674	VTCN1
134988at40674	WDR61
6651at40674	CDC42BPA
91573at40674	EPN2
207454at40674	MSMB
114679at40674	B4GALT1
7854at40674	CCDC88A
128087at40674	RHO
150968at40674	CRYL1
208187at40674	TCL1A
99365at40674	POGLUT1
56689at40674	PRPF40A
149381at40674	PRELP
142226at40674	TMEM25
110303at40674	RAE1
105114at40674	SNTA1
176403at40674	MPZL3
78943at40674	CORO1C
55118at40674	NEK4
46327at40674	MAP4
180024at40674	TMEM191C
82561at40674	PTK6
203775at40674	MRPS17
127351at40674	PLPPR5
144741at40674	METRN
141051at40674	CCR3
66254at40674	DTX4
160637at40674	PSMA3
171826at40674	KITLG
59632at40674	CCHCR1
83678at40674	KATNA1
8273at40674	LAMB4
205196at40674	PFN2
38847at40674	PHEX
200136at40674	AGTRAP
104787at40674	GNAL
44136at40674	TRPV3
164793at40674	MLX
147171at40674	CRYZ
31988at40674	NEBL
164798at40674	HDHD3
175620at40674	NRSN2
57649at40674	FBXL13
152502at40674	LIX1L
197930at40674	C1orf100
154354at40674	KLF14
110814at40674	MRPL37
86527at40674	ZNF177
56529at40674	CRAT
113858at40674	CLUL1
154344at40674	ZNF524
29264at40674	WDR36
100424at40674	PPOX
68154at40674	COL4A4
160192at40674	ANKS4B
173094at40674	CFD
32061at40674	ADGRE1
11041at40674	ADGRL1
45497at40674	DAG kinase
143248at40674	ODF3L1
10678at40674	ZNF638
35865at40674	JADE3
207089at40674	WFDC9
77419at40674	TYR
129699at40674	GDF2
174176at40674	GINS1
92472at40674	PRDM14
90346at40674	SLC38A1
192002at40674	RGS21
98905at40674	RFT1
95147at40674	ABHD2
33333at40674	DNAJC6
190342at40674	FAM204A
195091at40674	BNIP3L
141907at40674	XRCC4
20135at40674	PHKB
95978at40674	PLEKHN1
196685at40674	RPS12
135570at40674	TSSK1
12781at40674	ZNF423
132809at40674	NUBP1
165642at40674	UBAP1L
74375at40674	PRODH
54015at40674	NPLOC4
64275at40674	NR4A2
205281at40674	PRAF2
187987at40674	C16orf45
151438at40674	FSIP1
100518at40674	FGL2
78568at40674	PLBD2
169818at40674	C21orf33
163437at40674	PRDM12
56226at40674	AVL9
142087at40674	OR2T27
19500at40674	CACNA2D2
187950at40674	SIVA1
164634at40674	EXOSC3
54361at40674	PEX5L
86284at40674	FARS2
185700at40674	LOC136263
80101at40674	SOCS6
71442at40674	PELP1
178473at40674	ITM2C
65947at40674	CAT
189092at40674	THEM6
76480at40674	PHF1
149571at40674	DUSP2
201016at40674	SAPCD1
110594at40674	PNMA8B
157980at40674	SNAI1
73759at40674	HMGCS1
210150at40674	ATP6V1G3
80367at40674	CDCP2
29932at40674	SCAF11
11933at40674	PDCD11
62528at40674	KLHL12
182418at40674	DKFZp434N041
11176at40674	MED14
181178at40674	LIF
198943at40674	SRGN
137045at40674	SERPINA1
200983at40674	KCNE1
89992at40674	BPIFB4
112090at40674	EPN3
38687at40674	PPARGC1B
131416at40674	BMP15
138551at40674	SUMF2
96543at40674	FOXO4
113575at40674	SORD
25576at40674	CCDC158
38061at40674	SPATA5
33198at40674	ZFYVE1
109272at40674	TADA3
64082at40674	CPNE9
77289at40674	CERK
83924at40674	NECTIN1
31375at40674	R3HDM1
183327at40674	MRPL13
20919at40674	TBCD
149886at40674	PSMB4
153658at40674	LZTFL1
57089at40674	ZNF800
7137at40674	PHF3
56875at40674	DNAI1
175954at40674	MAFA
113545at40674	GLIS2
203130at40674	TFF2
184398at40674	BLOC1S4
203930at40674	PLP2
141323at40674	KCNK4
125181at40674	MTG2
183761at40674	TMED5
34136at40674	DHX37
202182at40674	MSRB1
95396at40674	NELF
118457at40674	ECI2
19557at40674	NRIP1
115250at40674	TMPRSS4
58679at40674	ANKRD35
70259at40674	NLRP10
125988at40674	UBIAD1
98053at40674	PPM1G
113216at40674	PTOV1
171134at40674	BICDL2
201744at40674	LIMD2
133407at40674	DKFZp686N01223
159446at40674	ADRB3
187964at40674	FOXE3
139633at40674	CLYBL
120451at40674	WNT1
187278at40674	ADM
175817at40674	HEL-S-128m
118369at40674	IRF2BP2
15394at40674	THBS1
23722at40674	FHOD3
152096at40674	TSC22D4
179994at40674	SPATA9
15128at40674	CDC42BPG
33134at40674	ARHGAP45
138296at40674	POMZP3
190989at40674	HEXIM2
127152at40674	SULT1C3
147669at40674	FAM229A
212251at40674	FAM229B
23147at40674	MAP3K6
159827at40674	CENPU
60113at40674	PEX5
212065at40674	CCL17
158997at40674	AHSA1
201594at40674	TMEM247
153299at40674	RIC3
142881at40674	CCDC9B
102834at40674	RGMA
158982at40674	GNPTG
116537at40674	RXYLT1
158385at40674	HAAO
100697at40674	SMPDL3B
83068at40674	SLC25A24
117440at40674	SLC35B2
107187at40674	STK25
195644at40674	STMN2
86544at40674	CCDC13
43402at40674	NVL
86548at40674	DKFZp434C189
16662at40674	NPC1L1
146431at40674	GDPD1
213188at40674	SNRNP27
200189at40674	BPIFA2
59241at40674	SERAC1
171391at40674	FOSL2
163069at40674	BTLA
38089at40674	ERICH3
28602at40674	ZBTB41
14517at40674	HEPH
176954at40674	MS4A12
181519at40674	LIN7B
154854at40674	DCK
184286at40674	CRYAB
70408at40674	c-fgr
135854at40674	POLR3F
134926at40674	CD34
152352at40674	Nbla00697
156127at40674	DKFZp779H2259
53903at40674	CD248
56921at40674	ARNT2
47622at40674	C3orf20
112400at40674	ELAVL4
64427at40674	CPNE4
28157at40674	SPINK5
203285at40674	SWI5
183612at40674	C8orf74
6074at40674	THSD7B
136141at40674	FBLIM1
134448at40674	ABO
189818at40674	HSPB2
193251at40674	ApoL6
158620at40674	OR52L1
103751at40674	VIPR1
89883at40674	CDK18
175394at40674	CCDC106
199345at40674	TM4SF19
6286at40674	ADCY10
100772at40674	IKZF5
167933at40674	FOXA3
152622at40674	GIPC2
6985at40674	MYH11
208672at40674	CRH
250at40674	LRP1B
139438at40674	MSMO1
45777at40674	TRPV5
150133at40674	MTX2
74679at40674	NETO1
156614at40674	OR51T1
124296at40674	LMOD2
71393at40674	ZNF329
154139at40674	ST13
150107at40674	CCDC85C
156603at40674	GPR143
138325at40674	EPS8L3
15125at40674	LMO7
57617at40674	CHDH
198368at40674	UBL4A
1024at40674	USP34
114125at40674	EIPR1
75559at40674	CYP24A1
51617at40674	MEP1A
191765at40674	PMF1
12213at40674	KDR
162185at40674	PDCD1LG2
212287at40674	ROMO1
25084at40674	KANSL1
135192at40674	NUP50
63456at40674	FIGNL1
28632at40674	KL
30783at40674	KCNH4
27207at40674	LNPEP
70790at40674	LDB3
180698at40674	FLJ21657
175377at40674	CISH
206608at40674	TOMM5
154951at40674	POU4F2
100335at40674	CSA2
104894at40674	PGK2
78215at40674	RPUSD2
52254at40674	CWF19L2
43395at40674	TTLL6
113288at40674	STK17B
51715at40674	FLJ13576
157367at40674	MOGAT3
31219at40674	SMARCAD1
128046at40674	DHDDS
80343at40674	KPNA6
79246at40674	LGI1
68147at40674	ZNF154
9654at40674	TRAPPC8
52252at40674	IKBKE
135103at40674	GLT1D1
45387at40674	F13A1
172950at40674	MYCL
100001at40674	NR1H3
81086at40674	NAMPT
212047at40674	CTXN3
202234at40674	TMEM250
8315at40674	COL14A1
20847at40674	UBA6
12749at40674	SF3B3
75165at40674	CRTC1
107772at40674	MKRN2
136158at40674	MFAP3L
119993at40674	ICA1L
177262at40674	LRAT
112952at40674	RLIM
150874at40674	TMX2
111082at40674	PSMD6
89068at40674	SYT16
95294at40674	SLC47A1
50213at40674	IL17RC
93412at40674	CDC20B
27299at40674	HPS5
212473at40674	CCL1
9821at40674	EVPL
111259at40674	FOXN2
189272at40674	TM4SF20
15884at40674	PTPN23
56361at40674	CCNT1
185286at40674	PRCD
107832at40674	MMP3
91697at40674	SLC30A9
102224at40674	C14orf93
194388at40674	EXOSC6
93257at40674	SAMD15
212416at40674	S100A1
88833at40674	TUBG2
109415at40674	ALG2
69779at40674	SKI
98797at40674	FOXO3
98792at40674	ARHGEF25
177129at40674	SAP30BP
107254at40674	NEPRO
80864at40674	CWF19L1
14472at40674	ITGA11
202429at40674	DKFZp666G145
118009at40674	MEX3A
162234at40674	PUSL1
109009at40674	SCLY
117640at40674	MRPS30
103309at40674	SH2D5
1570at40674	TNXB
143698at40674	HEL-S-156an
25453at40674	CNKSR2
158582at40674	RHBDL2
168825at40674	EXOSC4
139642at40674	CRTAM
69081at40674	SCLT1
51579at40674	AMOTL1
68554at40674	DDX3X
125703at40674	STAP2
131230at40674	BNIPL
164040at40674	ADORA1
49456at40674	PER3
79887at40674	SLC1A7
40112at40674	SMC6
150429at40674	RWDD2A
26425at40674	AGO1
175814at40674	METTL5
167178at40674	CMSS1
67373at40674	RIPK1
177727at40674	TVP23A
15161at40674	FNDC3A
106666at40674	ACTB
105702at40674	SLC38A11
158565at40674	TMEM38B
53829at40674	MAP3K2
69375at40674	MCPH1
63513at40674	TRMT2A
66065at40674	PARN
34025at40674	CLCN3
200124at40674	LY6G5C
30444at40674	IQSEC1
198348at40674	BIRC5
39830at40674	TRAK2
168218at40674	MED8
206455at40674	CREBL2
78184at40674	UGDH
58328at40674	RBSN
93559at40674	GABRE
146595at40674	RPH3AL
197490at40674	PLA2G5
179620at40674	IFI30
192844at40674	MINOS1
144798at40674	STX8
109146at40674	ABHD15
198970at40674	PHLDA3
194935at40674	TFAM
39455at40674	EIF3CL
189072at40674	LCN15
53021at40674	GAS2L2
89071at40674	SPATA21
163405at40674	TMEM106C
88761at40674	CCT8
81762at40674	GNL3L
135474at40674	SERHL2
18785at40674	SLC12A6
213741at40674	DEFB103A
137221at40674	HIRIP3
129887at40674	FBXO4
22360at40674	SRGAP3
187808at40674	ZNF740
164846at40674	PSMB10
46992at40674	NCDN
181029at40674	MS4A3
213182at40674	SMDT1
142290at40674	TOMM40L
72539at40674	SCMH1
121056at40674	BRF2
116887at40674	GPR151
167235at40674	RAB39A
6756at40674	LRP6
36191at40674	PFKM
25092at40674	DHX34
198852at40674	HEL-S-132P
143193at40674	LACTB2
14890at40674	LOC102723728
30649at40674	NRDE2
162427at40674	FBXL8
184759at40674	BPIFA1
164620at40674	ZDHHC22
65554at40674	FAM234B
90520at40674	CDC6
20879at40674	KIAA1468
213088at40674	KCNE5
143654at40674	SBSPON
159394at40674	SLC35D1
148372at40674	CAMLG
156052at40674	MIDN
31124at40674	ITIH5
32068at40674	MAP4K5
50381at40674	SV2B
150364at40674	SNIP1
30457at40674	CEP135
99993at40674	VIPR2
91296at40674	PARP
31328at40674	DSG3
213790at40674	MRLN
126723at40674	BRIX1
105027at40674	DAP3
51420at40674	KLHL10
50206at40674	ZNF568
140804at40674	NT5C3
185341at40674	CHMP3
18824at40674	TLL2
181517at40674	RALB
77823at40674	C5orf34
39303at40674	ZNF420
24336at40674	ARHGAP39
143109at40674	OR51D1
155661at40674	CTSW
26820at40674	EMSY
78787at40674	ATL3
47813at40674	PER2
110273at40674	TRMT6
155184at40674	OR51L1
182240at40674	PPIC
113120at40674	NXF1
143892at40674	LFNG
50669at40674	KIAA0753
104639at40674	CASP2
102011at40674	ODR4
19231at40674	ZNF831
61635at40674	PABPC1
163425at40674	OR5P3
194992at40674	SSBP1
6162at40674	WDR90
120356at40674	C12orf29
49837at40674	PATZ1
21546at40674	UBE4A
17352at40674	OGT
94480at40674	ALG6
69522at40674	PLRG1
2281at40674	COX8C
141632at40674	PLPP3
157873at40674	TMEM150A
79534at40674	TRIM29
165552at40674	SPI1
160220at40674	PMM2
150762at40674	B3GAT2
115404at40674	RFC3
40854at40674	CPSF2
171076at40674	ROPN1L
104577at40674	SNX6
163459at40674	HOXA2
135577at40674	ZFYVE27
3402at40674	PLCE1
199407at40674	TCEAL5
12778at40674	TICRR
104058at40674	GLRA3
73654at40674	GADL1
76232at40674	KANK4
80756at40674	C18orf63
198318at40674	TAC1
68286at40674	CTCFL
138463at40674	PON1
88472at40674	MYOT
199639at40674	CSDC2
181186at40674	C12orf49
143436at40674	P2RX6
94346at40674	ANKRD34B
114894at40674	PSEN2
89064at40674	KLHL35
66210at40674	NT5E
76393at40674	CCDC81
106192at40674	MTDH
193582at40674	RPL10A
193416at40674	PDCD7
196451at40674	DBNDD1
25020at40674	FAM193A
52771at40674	SEMA4A
55381at40674	MTA2
58543at40674	SLC39A12
61510at40674	HEL-S-305
174239at40674	CTDNEP1
133289at40674	ANXA8
184523at40674	APOD
23316at40674	PCNX4
64581at40674	KIF3B
142607at40674	DECR1
212666at40674	HSBP1
167603at40674	TNFRSF1A
210688at40674	CXCL8
99137at40674	FBXL3
98510at40674	MAP1S
29463at40674	SEC23IP
51886at40674	DNMT3B
144618at40674	CXCR4
29173at40674	CEBPZ
190390at40674	ORMDL3
95282at40674	PDILT
163763at40674	CLRN1
187611at40674	TRAPPC5
115650at40674	IL6R
201472at40674	SF3B6
120184at40674	GSDMA
82157at40674	SLC5A6
21910at40674	PLCL2
62224at40674	CNST
109766at40674	IRAK4
149676at40674	CALD1
109747at40674	PBX1
47983at40674	SREBF1
108784at40674	ANGPTL5
75755at40674	EEFSEC
121001at40674	HRC
135315at40674	DCN
60830at40674	TXNDC16
25983at40674	DRP2
194527at40674	CCDC58
150327at40674	MRPL44
83354at40674	DDX51
32158at40674	TMTC3
84135at40674	ZNF689
185805at40674	MRPL32
79735at40674	NOC4L
141255at40674	OXGR1
29485at40674	USP43
198137at40674	TEX38
86582at40674	MAP3K8
198100at40674	MRPL50
72256at40674	EHD3
158072at40674	TMED8
91384at40674	DPP7
28388at40674	ANKRD32
41141at40674	CDHR3
2644at40674	XIRP2
128939at40674	MTERF1
141880at40674	OR51H1
210265at40674	THRSP
172504at40674	TMED6
14829at40674	GEMIN5
134981at40674	ARPC2
48713at40674	PGR
198035at40674	RAMP2
114960at40674	PABPC4L
65829at40674	ERMARD
84756at40674	RTF1
125517at40674	FAM205C
141118at40674	ST1A5
149544at40674	CIAPIN1
2709at40674	CEP350
182419at40674	WFDC1
81549at40674	CCDC57
53581at40674	ZNF266
42973at40674	MKL2
143916at40674	OR1E1
209410at40674	PYURF
157281at40674	SHISA2
173276at40674	RPA2
61225at40674	ARHGEF18
46067at40674	MFN1
131432at40674	CLU
167859at40674	CD151
44466at40674	ELMO1
57452at40674	NPHP1
124009at40674	CNTFR
81395at40674	LOC107986113
203382at40674	SELPLG
46819at40674	GPRC6A
16311at40674	TECPR1
183353at40674	RHEBL1
197650at40674	HSPB11
199369at40674	PSPN
19637at40674	SEC31A
59261at40674	COG2
156539at40674	KRT222
75179at40674	ZNF385C
3199at40674	DOCK9
132277at40674	CNN2
142862at40674	CX3CR1
102757at40674	RHBDL1
168931at40674	TBCC
80648at40674	MAD1L1
189321at40674	SYS1
37399at40674	PLEKHM2
90257at40674	CDC7
151528at40674	POPDC3
198658at40674	MYDGF
87183at40674	SLC1A3
25348at40674	PPFIA3
178234at40674	PRSS48
168889at40674	CEBPE
143820at40674	OR51J1
182667at40674	FAM209A
115253at40674	SLFN12
205375at40674	GOLT1A
161976at40674	AQP2
100586at40674	VWA1
185868at40674	C17orf107
34527at40674	CAPN7
63239at40674	LOC105372478
12625at40674	WDR17
25105at40674	INTS3
52679at40674	KLHL9
131275at40674	MRGPRF
142589at40674	P15RS
210588at40674	C2orf88
122585at40674	SLC39A4
27999at40674	SIMC1
103274at40674	POC1A
43912at40674	TLR3
97669at40674	UBAP1
163668at40674	CLCF1
180562at40674	PROCR
117642at40674	C1orf228
29229at40674	NEMF
8243at40674	CASP8AP2
135598at40674	TTYH1
171521at40674	HOXD4
151672at40674	HSD17B1
10023at40674	SCN7A
20906at40674	ABL2
27260at40674	PKN2
2052at40674	SPEN
63163at40674	ZSCAN25
116275at40674	NECAB2
185874at40674	GTF2A1
173214at40674	TSN
133314at40674	SLC35A1
189566at40674	TTMP
180706at40674	PRELID1
26914at40674	FRMD4A
37227at40674	ADAMTS5
27578at40674	NELL1
29365at40674	ITIH2
41427at40674	HHIP
49244at40674	ZDHHC17
890at40674	LOC107985798
127115at40674	CCNJ
154947at40674	HMOX2
142850at40674	B3GNT4
120026at40674	ELMOD1
105737at40674	RCOR2
33248at40674	FSBP
167695at40674	ITM2B
174619at40674	CLDN8
168258at40674	IKBIP
57964at40674	CNGA3
193023at40674	HMGB4
154378at40674	NRBF2
206524at40674	TCIM
190313at40674	TIMM22
143756at40674	FN3KRP
73900at40674	DKFZp686M1631
168228at40674	HYI
127043at40674	CALHM2
20156at40674	MLH3
78073at40674	RBPJ
106658at40674	MINDY2
88482at40674	MFSD2B
25420at40674	TEX2
194015at40674	RHEX
168913at40674	GPA33
35442at40674	IL12RB2
51419at40674	IVNS1ABP
162310at40674	HEL-S-303
125127at40674	P2RY1
129526at40674	METTL15
182237at40674	EIF4E3
10293at40674	ATP7A
138410at40674	FRZB
70945at40674	COLEC12
180002at40674	TLE2
36741at40674	DLG3
164029at40674	RIMS3
3256at40674	MALRD1
213501at40674	ATP5F1E
66011at40674	TNFRSF11A
167670at40674	SIX3
161985at40674	MRPL9
159623at40674	CLIC1
88443at40674	TUBE1
9519at40674	C4B
157531at40674	P2RY14
72558at40674	FBXO21
53242at40674	HERC6
79690at40674	ARIH1
200432at40674	TMEM235
88591at40674	FBXL6
185200at40674	TMEM178B
206783at40674	OCM2
164468at40674	FGF
207804at40674	TWIST2
88577at40674	GSR
33630at40674	MORC2
160798at40674	VPS28
202435at40674	C12orf45
103676at40674	NUP54
194298at40674	OCIAD2
110678at40674	C19orf71
114443at40674	C22orf8
153295at40674	TRIB3
174492at40674	HES4
38131at40674	WWC1
150085at40674	CCDC71
118721at40674	CNBD2
89131at40674	FEZF1
170689at40674	NANOG
102855at40674	RAD21L1
77698at40674	PAK4
93040at40674	KCNJ2
126367at40674	ERVPABLB-1
177320at40674	SPATS1
5169at40674	CEP290
57362at40674	ASPH
22192at40674	WASHC2C
60331at40674	NOX4
144013at40674	EMC2
24978at40674	FLJ20323
128211at40674	ST6GALNAC1
191651at40674	MAGOH
202958at40674	CAT56
20852at40674	TBC1D8
159728at40674	GTF2E2
55558at40674	RPN2
182373at40674	OVOL3
140450at40674	TOX3
65922at40674	TTC26
186162at40674	CCDC103
75163at40674	ABCD4
102228at40674	GPRIN2
147427at40674	ZDHHC19
84645at40674	HSF1
113549at40674	ERVS71-1
165368at40674	KCTD21
95411at40674	IGFALS
184884at40674	ZNF704
107087at40674	CCDC65
153996at40674	LENG9
129135at40674	EGLN2
201525at40674	RNASE7
228at40674	DST
72352at40674	TXNRD3
56089at40674	ALAS2
87190at40674	GPC3
187079at40674	PINX1
125972at40674	LGALS12
126262at40674	DEPTOR
60991at40674	KAT7
161880at40674	CX3CL1
7437at40674	CDK5RAP2
178186at40674	PSMB6
10017at40674	KIF21B
14906at40674	FANCD2
144663at40674	HRH2
64650at40674	LOC105369155
2478at40674	SETX
166352at40674	GPR101
5740at40674	RIF1
57891at40674	ZNF699
46997at40674	WDTC1
38634at40674	CDH9
125707at40674	BAAT
27997at40674	JCAD
178133at40674	DAND5
72919at40674	CDYL
15373at40674	NHSL1
172677at40674	HHLA2
81379at40674	CSRNP3
68541at40674	LYN
95618at40674	FBXL14
59788at40674	GRIPAP1
200258at40674	LYZA
76679at40674	LRRTM3
175403at40674	CTLA4
25222at40674	UNC5B
182169at40674	TRAPPC3
185717at40674	DPPA4
193177at40674	MOCS2
17264at40674	LOC107984126
212528at40674	SMPX
37352at40674	WWC2
7455at40674	RICTOR
65597at40674	PGM5
183878at40674	CPSF4
58284at40674	MAGED4
98025at40674	SUSD4
78196at40674	UGP2
106463at40674	CYP26B1
126789at40674	AVPR1B
153594at40674	NIPAL1
67861at40674	ITFG1
33389at40674	PER1
31710at40674	PRKD1
119920at40674	SLC35C1
82489at40674	ETV5
198164at40674	LAMTOR3
199779at40674	RFLNA
153314at40674	ELK3
190175at40674	BCL2A1
174559at40674	NFYB
198159at40674	SH2D1A
185148at40674	TSPAN31
193167at40674	TPRKB
111731at40674	SPRED1
104386at40674	DEAF1
209579at40674	S100A7A
134631at40674	ANXA4
75917at40674	TAF6
120773at40674	MAP2K4
37226at40674	MTTP
135961at40674	PDCD2L
142879at40674	HYKK
191710at40674	DDT
185928at40674	PIGH
168269at40674	SLC35E4
85092at40674	GBA
176135at40674	NABP1
76056at40674	IKZF1
123702at40674	ACPP
123561at40674	PIP4K2C
199148at40674	NDUFAB1
145140at40674	TSSK6
206442at40674	MIEN1
37707at40674	CCP110
38064at40674	MERTK
36427at40674	AARS2
100610at40674	GAB3
187309at40674	NUDT3
110237at40674	BCS1L
145443at40674	OR6B1
15817at40674	STXBP5L
1456at40674	ZNF469
189696at40674	LAT2
192862at40674	TNNI1
155110at40674	VAPA
199394at40674	NDUFB10
109615at40674	UBXN4
151754at40674	BPHL
68391at40674	SLC7A1
114520at40674	KCNAB3
153754at40674	NYX
194339at40674	MDP1
25371at40674	CNTN6
43814at40674	SEL1L
31444at40674	C20orf132
22884at40674	ZBTB11
135250at40674	SIRT4
937at40674	WDFY3
142356at40674	GDE1
180183at40674	HNRNPA2B1
43251at40674	KIFAP3
91748at40674	ZBTB14
85791at40674	SPRYD3
152928at40674	NDE1
91465at40674	GRB14
182465at40674	PRR16
75176at40674	CACTIN
65647at40674	WEE1
76854at40674	SP1
40666at40674	GLIS3
143203at40674	ZDHHC20
182309at40674	RRP7A
133151at40674	NR1H2
121020at40674	NDRG3
207010at40674	CARTPT
81684at40674	KCNF1
203853at40674	SNRPC
154285at40674	KLF7
106771at40674	INF2
81733at40674	PTBP3
163760at40674	TSPAN6
151323at40674	C14orf172
147905at40674	LEMD2
136384at40674	GPR137B
97650at40674	FBXO3
104732at40674	JMJD5
17640at40674	ATAD2
208778at40674	CALCB
160804at40674	PNPLA4
211484at40674	SNCG
17332at40674	TARBP1
34874at40674	MGAT5B
63643at40674	TAF5L
154494at40674	ANKRD9
198407at40674	PRRG2
120368at40674	MAT2B
103541at40674	WIPI2
210267at40674	ZNF736
137838at40674	TMEM26
205275at40674	HRASLS3
28048at40674	RFC1
181299at40674	CD2
46444at40674	MYLK3
59330at40674	COG6
185692at40674	U2AF1L4
91197at40674	HSPA13
134892at40674	GHITM
